title,company_name,skills,location_city,skills_cleaned,skills_count,role
BI Analyst - Experienced,Global Company,Advanced analytics; Predictive modeling; Forecasting; Data modeling; Tableau; Power BI; QlikView; Looker; SQL; Redshift; Snowflake; ETL pipelines; KPI development; Data governance,Remote/International,"advanced analytics, predictive modeling, forecasting, data modeling, tableau, power bi, qlikview, looker, sql, redshift, snowflake, etl pipelines, kpi development, data governance",14,Other Tech
BI Analyst - Experienced,Global Company,Predictive analytics; Advanced BI modeling; Forecasting; Tableau; Power BI; Looker; QlikView; SQL; Redshift; Snowflake; ETL pipeline design; KPI and performance metrics development,Remote/International,"predictive analytics, advanced bi modeling, forecasting, tableau, power bi, looker, qlikview, sql, redshift, snowflake, etl pipeline design, kpi and performance metrics development",12,Other Tech
BI Analyst - Experienced,Global Company,Tableau; Power BI; Looker; QlikView; SQL & Database management; Redshift; Snowflake; Predictive analytics; Forecasting; Data modeling; ETL pipeline management; KPI strategy,Remote/International,"tableau, power bi, looker, qlikview, sql & database management, redshift, snowflake, predictive analytics, forecasting, data modeling, etl pipeline management, kpi strategy",12,Other Tech
BI Analyst - Experienced,Global Company,Advanced Tableau; Power BI; Looker; QlikView; Complex SQL queries; Redshift; Snowflake; Predictive modeling; Forecasting; ETL pipeline design; KPI monitoring,Remote/International,"advanced tableau, power bi, looker, qlikview, complex sql queries, redshift, snowflake, predictive modeling, forecasting, etl pipeline design, kpi monitoring",11,Other Tech
BI Analyst - Experienced,Global Company,Tableau; Power BI; Looker; QlikView; SQL & Database management; Redshift; Snowflake; Predictive analytics; Data modeling; Forecasting; ETL pipelines; KPI development,Remote/International,"tableau, power bi, looker, qlikview, sql & database management, redshift, snowflake, predictive analytics, data modeling, forecasting, etl pipelines, kpi development",12,Other Tech
BI Analyst - Experienced,Global Company,Advanced Tableau; Power BI; Looker; SQL queries; Redshift; Snowflake; Predictive modeling; Forecasting; ETL pipelines; Data integration; KPI definition,Remote/International,"advanced tableau, power bi, looker, sql queries, redshift, snowflake, predictive modeling, forecasting, etl pipelines, data integration, kpi definition",11,Other Tech
BI Analyst - Experienced,Global Company,Advanced Tableau; Power BI; Looker; QlikView; SQL optimization; Redshift; Snowflake; Predictive analytics; Data modeling; Forecasting; ETL pipeline management; KPI monitoring,Remote/International,"advanced tableau, power bi, looker, qlikview, sql optimization, redshift, snowflake, predictive analytics, data modeling, forecasting, etl pipeline management, kpi monitoring",12,Other Tech
BI Analyst - Experienced,Global Company,Tableau; Power BI; Looker; QlikView; SQL; Redshift; Snowflake; Predictive analytics; Forecasting; Data modeling; ETL pipeline management; KPI strategy,Remote/International,"tableau, power bi, looker, qlikview, sql, redshift, snowflake, predictive analytics, forecasting, data modeling, etl pipeline management, kpi strategy",12,Other Tech
BI Analyst - Experienced,Global Company,Advanced Tableau; Power BI; Looker; QlikView; SQL optimization; Redshift; Snowflake; Predictive analytics; Data modeling; ETL pipeline management; KPI monitoring,Remote/International,"advanced tableau, power bi, looker, qlikview, sql optimization, redshift, snowflake, predictive analytics, data modeling, etl pipeline management, kpi monitoring",11,Other Tech
BI Analyst - Experienced,Global Company,Advanced Tableau; Power BI; Looker; QlikView; SQL; Redshift; Snowflake; Predictive modeling; Forecasting; ETL pipeline management; KPI strategy,Remote/International,"advanced tableau, power bi, looker, qlikview, sql, redshift, snowflake, predictive modeling, forecasting, etl pipeline management, kpi strategy",11,Other Tech
BI Analyst - Experienced,Global Company,Tableau; Power BI; Looker; QlikView; SQL; Redshift; Snowflake; Predictive analytics; Forecasting; Data modeling; ETL pipelines; KPI development,Remote/International,"tableau, power bi, looker, qlikview, sql, redshift, snowflake, predictive analytics, forecasting, data modeling, etl pipelines, kpi development",12,Other Tech
Cloud Architect,Global Company,AWS fundamentals; Azure basics; GCP basics; Docker introduction; Kubernetes basics; Python basics; Bash scripting; Cloud security fundamentals,Remote/International,"aws fundamentals, azure basics, gcp basics, docker introduction, kubernetes basics, python basics, bash scripting, cloud security fundamentals",8,Other Tech
Cloud Solutions Associate,Global Company,Cloud storage basics; Networking fundamentals; Docker; Terraform basics; Linux administration; Java basics,Remote/International,"cloud storage basics, networking fundamentals, docker, terraform basics, linux administration, java basics",6,Other Tech
Junior Cloud Engineer,Global Company,Cloud networking; Docker basics; Kubernetes fundamentals; CI/CD introduction; Python scripting,Remote/International,"cloud networking, docker basics, kubernetes fundamentals, ci/cd introduction, python scripting",5,Other Tech
Cloud Trainee,Global Company,Cloud storage basics; IAM fundamentals; Python scripting; Bash; Basic networking,Remote/International,"cloud storage basics, iam fundamentals, python scripting, bash, basic networking",5,AI/ML
Associate Cloud Architect,Global Company,AWS basics; Azure basics; Docker; Linux administration; Cloud database basics,Remote/International,"aws basics, azure basics, docker, linux administration, cloud database basics",5,Other Tech
Cloud Engineer,Global Company,AWS; Azure; Kubernetes; Terraform; Python scripting; CI/CD pipelines; Cloud security compliance,Remote/International,"aws, azure, kubernetes, terraform, python scripting, ci/cd pipelines, cloud security compliance",7,Other Tech
Senior Cloud Architect,Global Company,AWS multi-cloud; Azure networking; Kubernetes orchestration; CloudFormation; Ansible; DevOps automation; Leadership,Remote/International,"aws multi-cloud, azure networking, kubernetes orchestration, cloudformation, ansible, devops automation, leadership",7,Other Tech
Lead Cloud Solutions Architect,Global Company,Multi-cloud strategy; Serverless architecture; Microservices design; Terraform; Python; Cloud cost optimization; Stakeholder management,Remote/International,"multi-cloud strategy, serverless architecture, microservices design, terraform, python, cloud cost optimization, stakeholder management",7,Other Tech
Cloud Security Architect,Global Company,Cloud security; IAM; Encryption; Compliance frameworks; AWS; Azure; Python scripting,Remote/International,"cloud security, iam, encryption, compliance frameworks, aws, azure, python scripting",7,Other Tech
DevOps Cloud Architect,Global Company,AWS; Azure DevOps; CI/CD pipelines; Terraform; Docker; Kubernetes; Python,Remote/International,"aws, azure devops, ci/cd pipelines, terraform, docker, kubernetes, python",7,Other Tech
Cloud Infrastructure Architect,Global Company,AWS; Azure; Hybrid cloud; SDN; Cloud networking; Terraform; Python,Remote/International,"aws, azure, hybrid cloud, sdn, cloud networking, terraform, python",7,Other Tech
Multi-Cloud Architect,Global Company,AWS; Azure; GCP; Kubernetes; Terraform; Microservices architecture; Leadership,Remote/International,"aws, azure, gcp, kubernetes, terraform, microservices architecture, leadership",7,Other Tech
Cloud Migration Specialist,Global Company,AWS; Azure; GCP; Terraform; Python; Cloud migration; Database migration,Remote/International,"aws, azure, gcp, terraform, python, cloud migration, database migration",7,Other Tech
Cloud Automation Engineer,Global Company,Terraform; CloudFormation; Ansible; AWS; Python; Kubernetes,Remote/International,"terraform, cloudformation, ansible, aws, python, kubernetes",6,Other Tech
Cloud Platform Architect,Global Company,AWS; Azure; Kubernetes; Docker Swarm; CI/CD; Terraform; Python,Remote/International,"aws, azure, kubernetes, docker swarm, ci/cd, terraform, python",7,Other Tech
Cloud DevSecOps Architect,Global Company,AWS; Azure; CI/CD pipelines; Security integration; Terraform; Python; Ansible,Remote/International,"aws, azure, ci/cd pipelines, security integration, terraform, python, ansible",7,Other Tech
Enterprise Cloud Architect,Global Company,Cloud strategy; Multi-cloud architecture; Serverless computing; Kubernetes; Terraform; Leadership,Remote/International,"cloud strategy, multi-cloud architecture, serverless computing, kubernetes, terraform, leadership",6,Other Tech
Hybrid Cloud Architect,Global Company,AWS; Azure; Hybrid cloud design; Networking; Terraform; Python,Remote/International,"aws, azure, hybrid cloud design, networking, terraform, python",6,Other Tech
Cloud Cost Optimization Architect,Global Company,AWS; Azure; Cloud cost management; Terraform; Python,Remote/International,"aws, azure, cloud cost management, terraform, python",5,Other Tech
Cloud Infrastructure Security Architect,Global Company,Cloud security; IAM; Encryption; Compliance; AWS; Azure; Terraform; Kubernetes,Remote/International,"cloud security, iam, encryption, compliance, aws, azure, terraform, kubernetes",8,Other Tech
Cloud Engineer - Fresher,Global Company,"AWS; Azure; GCP; Terraform basics; CloudFormation basics; Docker basics; Kubernetes basics; Python; Bash; Shell scripting; Jenkins; GitHub Actions; AWS CodePipeline; Monitoring: CloudWatch, Prometheus, Azure Monitor; VPC; VPN; IAM basics; Git/GitHub/GitLab",Remote/International,"aws, azure, gcp, terraform basics, cloudformation basics, docker basics, kubernetes basics, python, bash, shell scripting, jenkins, github actions, aws codepipeline, monitoring: cloudwatch, prometheus, azure monitor, vpc, vpn, iam basics, git/github/gitlab",20,Other Tech
Cloud Engineer - Fresher,Global Company,AWS; Azure; GCP; Terraform basics; CloudFormation basics; Docker/Kubernetes fundamentals; Python; Bash; Jenkins; GitHub Actions; CloudWatch; Prometheus; Git,Remote/International,"aws, azure, gcp, terraform basics, cloudformation basics, docker/kubernetes fundamentals, python, bash, jenkins, github actions, cloudwatch, prometheus, git",13,Other Tech
Cloud Engineer - Fresher,Global Company,"AWS; Azure; GCP; Terraform basics; CloudFormation basics; Docker basics; Kubernetes basics; Python; Bash; Jenkins; AWS CodePipeline; Monitoring: CloudWatch, Azure Monitor; Git/GitHub",Remote/International,"aws, azure, gcp, terraform basics, cloudformation basics, docker basics, kubernetes basics, python, bash, jenkins, aws codepipeline, monitoring: cloudwatch, azure monitor, git/github",14,Other Tech
Cloud Engineer - Fresher,Global Company,AWS basics; Azure basics; GCP basics; Terraform/CloudFormation awareness; Docker/Kubernetes; Python/Bash scripting; Jenkins; GitHub Actions; Monitoring fundamentals; Git,Remote/International,"aws basics, azure basics, gcp basics, terraform/cloudformation awareness, docker/kubernetes, python/bash scripting, jenkins, github actions, monitoring fundamentals, git",10,Other Tech
